user id,item id,rating,timestamp
244,20,4,880604758
286,20,4,876521858
58,20,1,884304538
201,20,2,884140275
373,20,2,877098751
62,20,4,879372696
214,20,4,892668197
321,20,3,879440160
158,20,4,880134261
292,20,2,881104760
349,20,5,879465642
144,20,4,888104559
460,20,4,882912469
455,20,3,879109594
354,20,5,891216498
381,20,5,892696426
417,20,2,880949408
184,20,4,889907771
457,20,5,882393967
387,20,4,886480789
406,20,3,879446529
90,20,4,891384357
503,20,5,879438285
592,20,4,882608315
116,20,3,892683858
483,20,2,878952993
334,20,4,891544867
533,20,5,882902988
680,20,4,877075273
655,20,3,887611537
558,20,5,879436396
463,20,5,877385590
486,20,3,879875069
537,20,3,886029974
825,20,2,889021180
458,20,4,886394778
477,20,4,875941888
758,20,4,881976574
837,20,4,875721919
540,20,4,882157509
883,20,4,891693723
896,20,1,887235027
878,20,2,880865715
585,20,4,891285658
473,20,3,878157568
886,20,2,876031739
566,20,4,881650551
733,20,5,879535299
936,20,5,886833795
745,20,1,880123905
919,20,1,875289499
894,20,5,881625708
699,20,4,879147239
829,20,3,881707829
874,20,3,888632615
828,20,2,891035969
857,20,3,883432688
901,20,1,877130406
299,20,3,877880111
861,20,4,881274857
854,20,2,882813179
20,288,1,879667584
286,288,5,875806672
37,288,4,880915258
62,288,2,879371909
282,288,4,879949367
165,288,2,879525673
258,288,1,885700919
293,288,3,888904327
176,288,3,886046979
74,288,3,888333280
274,288,4,878944379
294,288,5,877818729
197,288,3,891409387
163,288,3,891220226
191,288,3,891562090
285,288,5,890595584
228,288,4,889387173
178,288,5,882823353
100,288,2,891374603
16,288,3,877717078
166,288,3,886397510
339,288,3,891036899
239,288,2,889178513
220,288,5,881197887
21,288,3,874950932
206,288,5,888179565
79,288,3,891272015
342,288,5,875318267
63,288,3,875746948
193,288,1,889123777
240,288,5,885775536
46,288,2,883611307
363,288,4,891493723
348,288,5,886522495
327,288,4,887743600
332,288,5,887916151
304,288,3,884966696
117,288,3,880124254
303,288,4,879466018
257,288,3,879029516
68,288,4,876973726
347,288,5,881652118
344,288,4,889813994
174,288,3,886432770
270,288,5,876953827
292,288,3,877560833
141,288,3,884584386
186,288,1,879022858
377,288,5,891295937
168,288,1,884287927
127,288,5,884363851
368,288,3,889783453
76,288,2,878101114
222,288,4,883815252
142,288,3,888639837
314,288,5,877885887
378,288,3,880043804
387,288,3,886484385
409,288,1,881104647
255,288,4,883216185
4,288,4,892001445
283,288,2,879297867
276,288,4,874786392
99,288,4,885678247
126,288,4,887853469
73,288,3,888792294
104,288,2,888442140
214,288,3,891542464
66,288,4,883601607
364,288,4,875931432
92,288,3,878679005
7,288,4,891350703
130,288,5,874953291
362,288,4,885019304
272,288,4,879454663
367,288,5,876689418
94,288,3,885869993
86,288,3,879570218
341,288,4,890757686
181,288,4,878961173
329,288,2,891655191
251,288,4,886271541
280,288,5,891700184
349,288,3,879466118
129,288,1,883245452
335,288,4,891566952
234,288,3,891033738
268,288,4,875306477
291,288,5,874805453
170,288,3,884706012
50,288,4,877052008
299,288,3,877618584
397,288,4,882839517
281,288,4,881200264
324,288,5,880575002
105,288,4,889214335
416,288,5,893213796
394,288,4,880886919
118,288,5,875385386
351,288,3,879481550
201,288,4,884110887
447,288,4,878855082
425,288,5,878737512
412,288,4,879716566
227,288,2,879035072
250,288,4,878088970
396,288,3,884645648
32,288,4,883709915
391,288,3,877398679
408,288,4,889679791
135,288,3,879857575
467,288,4,879532804
345,288,3,884901497
203,288,5,880433368
430,288,4,877225239
446,288,2,879786838
264,288,5,886121631
450,288,3,884097913
375,288,4,886621795
154,288,3,879138235
365,288,5,891303357
436,288,4,887768445
259,288,3,874724905
19,288,3,885411840
241,288,5,887249745
458,288,3,886394667
509,288,5,883590443
453,288,4,877562071
3,288,2,889237026
260,288,3,890618476
533,288,2,882901971
504,288,5,887831273
320,288,4,884748277
420,288,3,891357271
472,288,5,875977682
346,288,2,886273342
515,288,4,887658604
478,288,5,889388862
215,288,2,891434563
521,288,3,884475470
144,288,2,888103509
439,288,3,882892424
487,288,4,883440572
479,288,3,879459836
256,288,5,882150122
400,288,4,885676365
441,288,2,891035056
262,288,3,879961374
546,288,4,885141260
150,288,4,878746174
403,288,4,879785822
36,288,4,882157227
246,288,5,884922235
54,288,4,880928957
470,288,4,879178216
485,288,3,891041171
116,288,3,886309812
392,288,4,891037531
476,288,4,883365734
592,288,5,882607528
589,288,5,883352536
542,288,2,886532149
297,288,3,874955131
336,288,3,877760521
455,288,2,879110767
560,288,4,879975116
334,288,3,891544209
261,288,4,890454087
278,288,5,891295230
110,288,4,886987145
422,288,3,875129640
59,288,5,888202787
437,288,2,880139533
463,288,1,889943851
229,288,4,891633028
451,288,5,879012470
308,288,4,887736408
177,288,5,880130467
632,288,3,879458977
418,288,5,891282836
519,288,4,883248089
82,288,3,876311518
626,288,3,878771243
510,288,3,887667545
579,288,4,880951346
317,288,4,891446190
14,288,4,876964936
399,288,3,882340200
497,288,2,878759351
417,288,3,879647749
648,288,4,882211654
633,288,2,875324233
107,288,3,891264432
300,288,4,875649995
495,288,4,888633165
556,288,4,882135646
549,288,4,881672605
606,288,4,877641931
588,288,4,890014818
582,288,3,882960396
596,288,4,883538847
155,288,3,879370860
462,288,5,886365260
501,288,4,883346694
47,288,2,879439078
323,288,3,878738827
614,288,2,879463630
498,288,3,881953815
179,288,5,892151489
555,288,3,879962096
442,288,4,883390048
587,288,4,892870992
45,288,3,880996629
620,288,4,889986452
619,288,3,885953931
78,288,4,879633467
557,288,1,884357600
570,288,2,881262307
531,288,1,887048686
388,288,5,886439506
673,288,4,888787423
372,288,5,876869066
610,288,3,888702795
688,288,5,884153712
643,288,4,891445255
511,288,4,890004795
679,288,4,884312660
550,288,5,883425979
28,288,5,882826398
64,288,4,879365313
609,288,2,886894677
167,288,3,892737972
101,288,4,877137015
57,288,4,883696347
525,288,4,881085217
624,288,4,879791922
537,288,2,886028706
188,288,4,875071195
424,288,1,880858924
204,288,3,892389137
343,288,2,876402428
113,288,3,875075887
743,288,2,881277690
654,288,3,887863064
617,288,1,883788566
24,288,3,875245985
139,288,4,879537918
489,288,4,891366693
674,288,3,887762296
376,288,3,879454598
429,288,3,882387685
566,288,3,881650627
666,288,3,880138999
733,288,2,879535694
655,288,3,887472814
474,288,3,887914615
758,288,4,882056007
605,288,5,879365158
279,288,3,875249102
628,288,5,880777096
630,288,4,885666102
783,288,3,884326274
81,288,3,876533229
676,288,1,892685437
681,288,1,885409810
493,288,4,884129823
526,288,4,885681910
781,288,2,879633862
702,288,1,885767306
724,288,4,883757597
782,288,4,891498079
355,288,5,879485523
752,288,5,891208452
102,288,2,887051621
812,288,4,877625294
529,288,4,882535353
695,288,4,888806120
740,288,4,879523187
650,288,3,891369889
552,288,2,879221267
109,288,5,880562908
551,288,4,892775466
768,288,4,883834705
761,288,4,876189614
830,288,1,891899475
405,288,5,885544635
847,288,4,878774722
721,288,3,877137447
715,288,4,875962201
663,288,4,889491617
841,288,3,889067046
770,288,4,875971612
601,288,1,876346515
687,288,4,884651576
862,288,5,879302533
741,288,4,891018070
496,288,2,876063810
843,288,4,879443544
466,288,4,890284651
706,288,3,880996945
757,288,4,888443307
69,288,5,882027173
627,288,3,879529381
791,288,3,879447907
457,288,4,882392853
652,288,2,882566890
482,288,3,887644023
849,288,5,879695056
772,288,2,889028773
119,288,4,886175150
826,288,3,885689759
27,288,3,891543129
518,288,3,876822581
790,288,4,884460942
793,288,4,875103584
697,288,2,882621431
171,288,2,891034606
750,288,4,879445808
599,288,4,880950997
634,288,3,875729178
729,288,2,893286261
898,288,4,888294529
894,288,3,879896141
836,288,1,885753475
434,288,5,886724797
502,288,5,883701866
449,288,3,879959082
38,288,5,892428188
711,288,1,879991364
908,288,4,879722097
374,288,4,885107876
915,288,2,891031450
593,288,4,877728878
903,288,4,891031105
801,288,5,890332820
544,288,2,884795135
616,288,4,891224676
872,288,5,888478743
820,288,5,887954934
910,288,3,884229224
13,288,1,882396790
834,288,5,890860566
595,288,3,886920602
921,288,3,879379265
366,288,4,888857598
831,288,1,891354043
414,288,5,884999066
863,288,4,889288911
618,288,3,891307343
760,288,4,875665867
886,288,4,876031122
854,288,5,882814571
578,288,3,887229335
755,288,1,882569771
816,288,4,891710724
265,288,4,875320024
810,288,3,879895233
853,288,4,879364822
432,288,5,889416456
393,288,3,887741960
923,288,5,880386897
805,288,1,881695244
143,288,5,888407586
611,288,3,891636073
926,288,3,888636202
586,288,4,884057861
699,288,3,878881675
900,288,2,877832113
880,288,4,880166451
717,288,1,884641717
507,288,5,889964020
930,288,1,879534001
927,288,5,879199250
693,288,2,883975203
574,288,4,891279174
223,288,3,891548562
785,288,3,879438537
486,288,4,879874153
668,288,4,882818604
808,288,3,883949454
123,288,3,879809053
824,288,3,877020927
629,288,4,880116722
2,288,3,888550252
200,288,5,884125846
835,288,2,891032224
703,288,4,875242076
445,288,2,891035830
642,288,1,885604085
464,288,4,878354626
735,288,4,876697610
569,288,3,879793228
887,288,4,881378040
580,288,5,884125658
218,288,2,877487931
732,288,4,882590200
773,288,2,888538199
428,288,4,885943847
671,288,5,883950232
747,288,4,888638091
877,288,3,882675993
802,288,3,875984637
827,288,3,882204460
870,288,4,875050370
806,288,3,882384554
460,288,2,882910678
39,288,5,891400704
631,288,3,888464916
301,288,4,882074291
608,288,5,880402982
904,288,4,879735109
677,288,5,885191166
846,288,4,883946837
725,288,3,876103725
928,288,3,880935738
734,288,4,891022311
534,288,4,877807429
683,288,3,893286259
435,288,4,884130605
160,288,5,876771285
876,288,3,879428101
452,288,2,876298593
922,288,2,891445064
875,288,4,876464755
924,288,3,886065748
814,288,4,885410789
709,288,5,879847945
832,288,3,888259984
488,288,2,891292682
859,288,4,885776056
33,288,4,891964066
920,288,3,884219768
213,288,4,878870226
395,288,2,886481149
448,288,1,891887161
828,288,3,891034237
938,288,5,891354203
645,288,3,892051741
817,288,4,874815593
893,288,3,874827526
925,288,5,884633224
356,288,4,891406076
777,288,4,875979201
897,288,5,879988800
682,288,4,888516814
221,288,3,875244232
789,288,3,880331942
864,288,5,878179381
739,288,1,886825083
882,288,3,879860762
825,288,1,880931932
818,288,5,891870364
554,288,3,876231123
787,288,1,888979236
34,288,2,888601628
603,288,3,891956283
646,288,3,888529127
842,288,3,891218192
26,288,4,891347477
919,288,4,875288164
896,288,3,887235788
892,288,4,886610626
315,288,3,879821349
407,288,4,890687293
604,288,3,883668261
869,288,3,884490011
52,288,3,882922454
804,288,1,879447476
685,288,2,879451147
623,288,1,891032140
548,288,3,891042794
833,288,2,875035487
913,288,2,880755823
404,288,3,883790314
140,288,3,879013617
190,288,5,891033606
159,288,3,884026901
907,288,5,880158476
201,219,4,884112673
254,219,1,886475980
92,219,4,875654888
210,219,3,887808581
21,219,5,874951797
56,219,5,892679144
264,219,5,886122447
372,219,5,876869481
308,219,3,887738717
303,219,5,879484480
368,219,2,889783453
1,219,1,878542327
399,219,3,882345454
13,219,1,882396955
23,219,1,874788187
5,219,3,875720744
377,219,3,891299078
327,219,4,887746219
367,219,4,876690098
429,219,4,882386848
366,219,5,888857932
49,219,1,888067405
7,219,1,892131924
178,219,4,882828350
387,219,2,886481686
457,219,4,882550304
416,219,4,876699946
406,219,3,879792897
279,219,2,875736276
42,219,1,881109324
478,219,2,889398289
280,219,2,891702199
545,219,2,880348933
586,219,3,884060705
246,219,5,884922801
508,219,1,883767628
405,219,5,885548384
436,219,5,887770064
425,219,2,878738956
326,219,2,879877349
94,219,4,891721528
561,219,1,885809583
291,219,4,874867785
379,219,3,890464337
421,219,3,892241687
222,219,4,878184675
650,219,3,891386671
709,219,4,879848120
495,219,4,888636992
276,219,4,874792692
417,219,3,879648979
102,219,2,888803149
435,219,5,884133691
504,219,3,887911314
437,219,3,880143663
442,219,3,883390009
145,219,5,877343185
346,219,2,875263664
617,219,4,883789536
795,219,3,883252104
385,219,1,879446952
194,219,2,879527865
234,219,2,892336287
301,219,4,882078955
422,219,4,879744086
566,219,1,881651286
843,219,2,879443394
796,219,4,893218453
711,219,2,879995792
864,219,4,888889129
648,219,4,884883578
661,219,2,876035968
814,219,4,885411030
643,219,5,891449614
846,219,4,883948607
270,219,5,876956389
59,219,5,888206485
868,219,2,877107817
870,219,2,879714351
933,219,1,874854217
268,219,3,875744533
660,219,1,891406212
28,219,5,881961728
653,219,1,880152780
727,219,3,883712476
655,219,2,890497653
682,219,2,888522857
255,219,5,883216544
802,219,5,875985767
916,219,3,880845755
551,219,5,892784479
546,219,5,885141439
766,219,3,891310241
130,219,5,876252472
262,219,3,879794206
388,219,5,886441083
847,219,4,878940618
407,219,4,876348318
804,219,3,879445072
95,219,4,880572658
896,219,3,887160500
671,219,3,884338399
823,219,2,878439038
922,219,1,891449901
778,219,3,890727129
925,219,3,884718099
833,219,4,875224309
776,219,3,892920321
889,219,2,880178131
774,219,4,888557739
943,219,4,888639575
13,526,3,882141053
189,526,4,893266205
106,526,4,881452685
90,526,5,891383866
211,526,4,879459952
7,526,5,891351042
308,526,3,887739426
119,526,2,886177762
326,526,5,879874964
234,526,3,892334045
311,526,5,884364873
18,526,4,880131407
65,526,4,879216734
340,526,5,884991396
6,526,3,883602596
230,526,3,880485159
194,526,4,879521087
263,526,5,891298854
385,526,3,879445098
313,526,4,891028197
325,526,3,891478239
426,526,4,879444734
38,526,1,892430636
91,526,4,891439471
389,526,3,880087200
412,526,4,879717572
450,526,4,882396245
381,526,4,892696831
406,526,5,882480511
271,526,5,885849188
496,526,3,876067597
276,526,4,874791123
97,526,3,884239687
533,526,2,879191265
537,526,3,886031720
416,526,5,893214226
409,526,3,881107117
197,526,5,891409935
600,526,4,888451750
633,526,4,877212250
532,526,5,893119415
497,526,3,879362478
312,526,5,891698334
503,526,3,880472188
505,526,5,889333823
707,526,1,886287405
458,526,5,886396241
454,526,4,881959698
615,526,4,879448735
11,526,3,891904859
23,526,3,874787116
207,526,4,875509507
650,526,4,891369554
256,526,3,882164443
85,526,4,879454500
739,526,5,886958895
618,526,5,891308141
716,526,5,879795269
387,526,4,886483150
474,526,5,887927339
864,526,4,888889784
747,526,5,888639642
862,526,4,879304623
541,526,4,883865088
504,526,3,887838624
488,526,4,891294530
780,526,5,891364125
405,526,1,885546154
835,526,3,891033927
298,526,5,884182573
479,526,4,879461378
72,526,4,880037164
452,526,4,875562645
896,526,4,887159211
766,526,2,891309558
882,526,4,879864642
727,526,4,883711113
749,526,5,878847804
758,526,4,882052744
653,526,3,880151752
924,526,3,886327826
694,526,5,875729431
374,526,4,880938965
198,526,4,884208273
807,526,5,892530061
639,526,4,891239177
881,526,5,876538251
554,526,4,876550100
804,526,4,879442792
774,526,4,888556600
236,526,3,890116500
379,526,4,880525031
399,526,3,882343171
840,526,4,891204971
524,526,3,884636907
934,526,2,891192197
592,526,5,882956241
59,526,4,888204928
528,526,4,886101505
921,526,4,884673930
321,526,3,879440245
897,526,5,879990813
833,526,4,875224515
648,526,3,884368232
521,526,3,885254307
871,526,5,888193337
561,526,3,885808796
22,526,4,878888026
705,526,3,883428028
605,526,5,879426371
698,526,2,886366611
224,526,4,888082495
671,526,2,884035406
826,526,3,885690677
254,526,3,886472609
627,526,4,879529916
846,526,4,883947960
659,526,5,891332224
932,526,5,891250746
892,526,4,886608771
943,526,4,888639523
843,526,3,879447625
527,526,5,879456312
815,526,4,878696093
246,919,4,884920949
303,919,4,879467295
151,919,5,879524368
201,919,3,884141208
82,919,3,876311280
279,919,3,892864663
177,919,4,880130736
292,919,5,881103508
345,919,2,884991077
269,919,4,891446132
312,919,3,891699263
343,919,5,876403348
249,919,5,879572668
299,919,3,889501551
422,919,5,875130027
445,919,1,891200233
232,919,3,888550036
59,919,4,888203018
97,919,5,884239616
367,919,5,876689790
118,919,5,875385386
154,919,4,879138712
470,919,3,879178370
518,919,5,876822967
327,919,5,887820828
456,919,4,881371548
498,919,4,881954451
369,919,5,889428642
297,919,1,874954260
581,919,5,879643155
24,919,3,875246185
567,919,4,882426105
526,919,3,885682400
634,919,2,877979309
181,919,1,878962550
406,919,2,879446684
592,919,5,882608061
537,919,4,886030012
385,919,4,879440158
433,919,5,880585923
624,919,4,879792581
52,919,5,882922140
17,919,4,885272696
640,919,5,886474436
543,919,2,874863549
467,919,2,879532535
387,919,5,886479575
363,919,5,891494659
655,919,2,888474490
770,919,5,875972024
490,919,4,875428765
49,919,5,888066133
176,919,2,886048391
833,919,2,875124348
663,919,3,889492562
862,919,4,879303409
585,919,2,891283681
868,919,4,877103757
435,919,5,884132184
865,919,5,880143713
883,919,4,891692713
854,919,4,882812406
606,919,2,880923349
14,919,4,876964725
500,919,3,883865341
919,919,2,875288805
894,919,4,881625708
582,919,5,882961540
773,919,5,888538643
276,919,4,874786467
486,919,3,879874902
838,919,5,887064316
76,919,3,875027945
535,919,4,879618207
756,919,5,874831383
64,919,4,889739834
916,919,5,880843465
855,919,3,879825462
533,919,2,888239673
795,919,4,880557617
886,919,4,876031869
658,919,2,875145841
844,919,3,877381534
399,919,2,882510379
889,919,5,880177050
941,919,5,875048887
534,919,5,877807816
913,919,4,880758150
23,919,5,874784440
823,919,4,878438206
922,919,5,891454625
815,919,5,878691844
738,919,4,875349807
825,919,1,881099316
936,919,5,886832808
758,919,5,881976262
138,26,5,879024232
224,26,3,888104153
18,26,4,880129731
222,26,3,878183043
43,26,5,883954901
201,26,4,884111927
299,26,4,878192601
95,26,3,880571951
89,26,3,879459909
361,26,3,879440941
194,26,3,879522240
391,26,5,877399745
345,26,3,884993555
303,26,4,879468307
401,26,3,891033395
429,26,3,882386333
293,26,3,888907015
270,26,5,876954995
442,26,3,883388576
342,26,2,875320037
90,26,4,891385842
128,26,4,879969032
533,26,3,879192035
151,26,3,879542252
264,26,4,886123727
318,26,5,884497471
627,26,3,879530824
1,26,3,875072442
399,26,2,882510126
393,26,3,887746767
327,26,3,887747299
450,26,5,882396489
436,26,3,887771146
532,26,3,888629359
478,26,5,889396212
244,26,5,880606274
474,26,4,887927509
514,26,3,875463595
503,26,2,880383200
343,26,3,876404689
593,26,4,875660886
476,26,4,883364475
336,26,5,877757877
796,26,2,893047208
655,26,3,887427338
758,26,4,881977108
712,26,2,874957053
344,26,3,884901561
537,26,3,886031913
551,26,4,892785056
666,26,3,880568505
682,26,3,888517986
615,26,4,879448233
437,26,2,880142399
405,26,3,885545552
846,26,4,883949335
243,26,3,879988459
747,26,3,888733314
828,26,3,891037948
886,26,4,876032929
861,26,3,881274936
894,26,4,882404460
860,26,3,885991163
763,26,4,878919055
591,26,3,891031526
889,26,4,880178748
406,26,3,879793235
707,26,3,886286954
823,26,5,878438930
883,26,3,891693139
911,26,4,892840048
833,26,1,875133661
686,26,5,879546847
167,232,1,892738341
332,232,5,888098373
94,232,3,891721584
99,232,4,886519075
244,232,4,880608670
346,232,3,875263877
222,232,4,878183985
13,232,3,890704999
268,232,3,875310745
110,232,3,886988449
62,232,3,879375977
7,232,3,891353766
303,232,4,879467191
276,232,3,874792094
1,232,3,878543196
311,232,3,884364812
336,232,3,877757023
194,232,2,879553731
405,232,4,885547314
95,232,4,879196513
394,232,4,880889374
246,232,3,884923073
64,232,2,889740154
197,232,4,891410082
280,232,3,891701649
59,232,3,888206485
472,232,4,875983321
256,232,3,882164525
476,232,3,883364250
87,232,3,879876037
487,232,4,883530764
466,232,4,890284903
56,232,4,892676339
291,232,4,874835198
457,232,4,882397666
328,232,3,885047670
521,232,3,886063553
425,232,3,878738548
327,232,4,887819538
326,232,2,879876941
456,232,2,881374389
320,232,4,884749281
373,232,3,877105075
429,232,4,882385859
417,232,3,879648510
650,232,3,891381634
670,232,3,877975448
85,232,3,882995966
293,232,2,888907384
407,232,3,876344993
746,232,3,885075304
790,232,4,885156773
711,232,3,879993799
712,232,3,874956903
551,232,5,892783365
301,232,4,882078287
715,232,4,875964905
727,232,3,883712780
158,232,3,880134477
880,232,4,880167806
269,232,1,891450817
495,232,5,888635202
757,232,3,888466435
886,232,3,876032973
796,232,3,893048911
868,232,1,877109082
826,232,3,885690713
749,232,4,878848483
846,232,3,883949290
561,232,3,885810428
916,232,3,880844897
508,232,3,883777109
416,232,5,893213549
600,232,3,888451839
286,232,4,877534701
943,232,4,888639867
682,232,3,888519408
896,232,3,887160427
545,232,3,883115515
313,232,3,891014957
709,232,5,879848590
889,232,3,880182270
201,232,2,884112282
497,232,3,879310850
363,232,2,891495272
295,232,3,879518900
178,232,5,882827162
774,232,2,888556121
690,232,4,881177689
478,232,2,889396180
933,232,1,874938354
653,232,2,880152426
450,232,4,882398666
864,232,4,888889327
586,232,3,884058809
387,232,2,886483289
399,232,2,882350431
897,232,5,879994113
781,232,3,879634318
627,232,3,879531302
773,232,3,888540146
60,427,5,883326620
305,427,5,886323090
85,427,3,879456350
123,427,3,879873020
308,427,4,887736584
69,427,3,882145465
72,427,5,880037702
91,427,4,891439057
24,427,5,875323002
122,427,3,879270165
296,427,5,884198772
198,427,4,884207009
178,427,5,882826162
187,427,5,879465597
65,427,5,879216734
128,427,5,879966685
307,427,3,877121988
342,427,4,875319254
373,427,4,877099317
301,427,4,882075775
374,427,3,880396048
23,427,5,874789279
380,427,4,885478193
48,427,4,879434653
276,427,5,883822485
25,427,4,885852059
334,427,4,891545821
228,427,4,889388547
330,427,5,876546920
251,427,4,886271675
412,427,4,879717016
212,427,4,879303795
52,427,5,882922833
269,427,5,891447960
416,427,5,893213019
194,427,4,879521088
429,427,5,882385569
234,427,4,892078386
59,427,5,888204309
42,427,4,881107773
383,427,5,891192748
5,427,3,875721167
343,427,5,876405820
288,427,5,886374342
214,427,5,892668172
406,427,4,879445897
376,427,4,879454598
453,427,3,877554174
75,427,4,884051921
90,427,5,891384423
454,427,4,881960173
230,427,5,880484501
121,427,4,891388286
499,427,5,885599474
239,427,5,889180888
521,427,3,884477630
379,427,5,881996665
533,427,4,879191373
478,427,4,889388633
225,427,5,879539615
405,427,5,885545306
553,427,5,879948508
424,427,4,880859346
409,427,5,881107251
87,427,4,879877824
573,427,4,885844091
16,427,5,877722001
339,427,5,891034778
130,427,5,875217033
295,427,4,879517412
13,427,5,882398814
338,427,4,879438419
458,427,4,886396460
6,427,4,883600707
562,427,4,879195244
14,427,5,890881433
291,427,4,874868304
481,427,4,885828807
494,427,5,879541112
125,427,4,879454277
559,427,4,891034095
452,427,4,875264976
537,427,4,886030831
18,427,5,880129421
610,427,5,888703730
426,427,5,879442737
262,427,4,879791999
693,427,4,875484908
665,427,5,884293309
575,427,4,878148329
503,427,5,880472216
705,427,2,883518783
456,427,4,881372779
707,427,4,886285907
328,427,3,885045740
618,427,5,891308431
312,427,5,891698224
666,427,4,880139382
639,427,4,891239064
389,427,5,879991196
450,427,5,882371415
669,427,4,892550137
236,427,5,890118153
608,427,4,880403765
647,427,4,876534275
586,427,3,884066016
606,427,4,880924106
664,427,4,876524053
601,427,4,876348736
758,427,4,881974742
542,427,5,886532294
293,427,4,888906288
407,427,4,876338966
661,427,4,876016491
484,427,5,891195746
807,427,4,892528427
641,427,4,879370119
737,427,3,884314970
561,427,4,885807484
253,427,5,891628229
645,427,5,892053483
796,427,4,892662355
716,427,5,879795375
44,427,3,878348547
747,427,5,888732899
878,427,5,880872394
833,427,3,878078390
731,427,5,886186940
385,427,4,879441386
468,427,5,875291722
650,427,4,891383424
868,427,4,877103679
821,427,5,874793649
745,427,4,880123361
696,427,5,886404542
527,427,4,879455740
890,427,5,882405586
615,427,5,879448475
942,427,5,891283017
741,427,5,891018221
535,427,4,879618246
642,427,3,886132043
370,427,5,879435146
298,427,5,884127369
773,427,3,888540484
882,427,5,879877026
541,427,4,883864638
849,427,4,879695317
532,427,5,892519934
435,427,3,884131542
528,427,4,886813104
11,427,4,891904300
682,427,4,888523581
698,427,1,886367013
7,427,5,891352220
788,427,2,880868316
916,427,4,880844654
846,427,4,883948948
151,427,5,879524108
536,427,5,882359455
313,427,5,891014029
940,427,5,885921451
753,427,5,891401712
316,427,5,880853704
711,427,5,886030557
326,427,4,879875483
709,427,4,879846489
908,427,5,879722642
835,427,4,891033380
829,427,4,891204271
249,427,5,879572472
568,427,4,877907720
398,427,4,875657734
350,427,5,882346118
592,427,5,882955735
556,427,5,882136440
922,427,5,891449123
474,427,5,887923924
694,427,4,875727226
823,427,4,878439038
686,427,5,879546319
567,427,3,882427124
934,427,4,891191027
830,427,5,891462531
848,427,5,887039136
799,427,5,879254077
391,427,5,877399512
899,427,5,884121267
815,427,5,887978255
577,427,4,880474715
655,427,4,891585242
271,427,5,885848518
790,427,4,885155172
903,427,5,891466376
932,427,4,891249709
924,427,4,885458010
436,427,3,887769105
870,427,4,880584516
622,427,4,882592178
748,427,4,879454405
617,427,4,883789042
911,427,3,892838538
303,427,4,879466547
118,427,5,875384751
719,427,4,883354106
913,427,4,881725960
667,427,5,891034767
675,427,5,889489691
889,427,4,880177880
907,427,5,880159821
943,427,4,888639147
843,427,2,879446281
780,427,3,891363904
776,427,3,892313246
896,427,4,887158384
887,427,5,881379718
347,427,4,881654004
421,427,4,892241735
912,427,5,875965830
189,512,4,893277702
305,512,4,886323525
329,512,4,891656347
214,512,5,892668130
286,512,2,877533101
90,512,4,891383241
269,512,5,891447216
381,512,4,892696045
23,512,5,874785843
334,512,4,891547148
312,512,3,891698951
440,512,3,891578059
235,512,5,889656044
62,512,4,879374894
239,512,5,889180921
184,512,4,889908716
85,512,3,879456199
380,512,3,885479355
308,512,5,887736584
58,512,3,890770101
437,512,4,880140978
498,512,5,881957757
151,512,5,879524712
6,512,4,883601155
566,512,4,881650148
645,512,5,892055072
358,512,5,891269511
537,512,3,886031438
639,512,2,891239759
698,512,4,886367644
167,512,5,892738341
299,512,4,889501995
565,512,3,891037453
758,512,5,881975416
655,512,3,887474050
829,512,4,881698976
385,512,5,880958750
833,512,4,875225257
568,512,1,877907596
875,512,5,876465408
840,512,5,891205371
889,512,5,880181372
561,512,4,885808000
18,512,5,880131407
405,512,1,885549589
828,512,5,891037948
916,512,5,880844675
354,512,3,891306892
854,512,3,882814063
659,512,3,891386040
894,512,5,879897489
883,512,5,891693058
855,512,4,879825382
592,512,5,882956803
848,512,5,887040025
886,512,1,876031526
878,512,5,880867709
243,15,3,879987440
145,15,2,875270655
128,15,4,879968827
291,15,5,874833668
44,15,4,878341343
117,15,5,880125887
92,15,3,875640189
151,15,4,879524879
93,15,5,888705388
305,15,1,886322796
26,15,4,891386369
82,15,3,876311365
43,15,5,875975546
95,15,4,879195062
262,15,3,879962366
74,15,4,888333542
269,15,2,891446348
106,15,3,883876518
184,15,3,889907812
198,15,3,884205185
365,15,3,891304152
12,15,5,879959670
236,15,5,890116628
6,15,3,883599302
296,15,3,884196712
288,15,4,886892177
200,15,4,884127745
254,15,3,886471307
271,15,3,885847876
265,15,3,875320574
45,15,4,881012184
303,15,3,879467607
393,15,3,887744266
52,15,5,882922204
277,15,4,879544145
189,15,2,893264335
216,15,3,881428365
66,15,3,883601456
251,15,4,886272086
311,15,5,884963136
323,15,3,878739393
137,15,4,881432965
373,15,4,877098568
14,15,4,879119390
391,15,4,877399805
398,15,5,875651828
178,15,5,882823858
222,15,3,877563437
318,15,5,884470944
348,15,4,886523330
168,15,5,884287362
345,15,4,884991220
234,15,3,892079538
185,15,3,883525255
134,15,5,891732726
438,15,4,879868242
423,15,4,891395573
224,15,4,888103611
207,15,4,876198392
42,15,4,881105633
290,15,4,880474494
215,15,3,891435761
342,15,3,875318154
84,15,4,883449993
422,15,3,875129882
120,15,4,889490244
486,15,3,879875278
181,15,3,878962816
450,15,3,882812350
165,15,5,879525799
429,15,5,882386941
514,15,4,875309350
83,15,4,880307000
477,15,4,875941863
378,15,4,880044312
63,15,3,875747439
308,15,3,887739426
337,15,5,875185596
